visit_Cnt,buy_Cnt,total_Revenue,labels
2,1,50.79,0
1,1,55.59,0
1,1,80.06,0
2,1,13.99,0
2,1,103.96,0
2,1,71.32,0
2,1,388.8,0
1,1,103.23,0
11,5,2986.54,0
6,1,161.96,0
6,1,62.59,0
2,1,85.99,0
15,2,598.88,0
6,1,87.19,0
2,1,32.99,0
1,1,87.15,0
1,1,28.98,0
1,1,1268.4,0
2,1,17.99,0
7,1,25.49,0
1,1,24.38,0
2,1,21.99,0
1,1,298.76,0
1,1,61.97,0
6,1,32.97,0
1,1,22.59,0
3,2,87.78,0
2,1,21.99,0
2,1,52.49,0
6,1,240.7,0
1,1,119.94,0
2,1,27.97,0
2,1,41.99,0
2,1,47.99,0
3,1,73.97,0
4,1,126.14,0
5,1,59.36,0
4,1,18.99,0
1,1,34.84,0
3,1,27.97,0
2,1,36.19,0
1,1,23.99,0
1,1,41.8,0
8,2,160.51999999999998,0
2,1,62.99,0
4,1,91.67,0
1,1,34.19,0
1,1,42.99,0
6,1,65.99,0
1,1,138.29,0
5,1,41.99,0
1,1,30.96,0
4,1,18.59,0
21,1,40.68,0
1,1,19.79,0
1,1,70.25,0
2,1,79.15,0
1,1,52.37,0
3,1,29.98,0
5,1,51.95,0
4,1,47.97,0
3,1,21.09,0
13,1,22.48,0
2,1,288.6,0
4,2,98.36,0
1,1,11.57,0
1,1,9.5,0
1,1,14.57,0
1,1,20.99,0
2,1,24.27,0
5,3,100.7,0
5,2,76.96,0
13,3,374.91,0
2,1,18.99,0
2,1,56.97,0
1,1,84.33,0
1,1,33.19,0
4,1,114.17,0
3,2,182.97,0
5,1,110.46,0
4,1,16.99,0
4,1,161.17,0
3,1,71.98,0
1,1,74.18,0
1,1,355.49,0
2,1,173.48,0
2,1,615.48,0
6,1,37.18,0
2,1,83.98,0
4,2,86.35,0
2,1,24.38,0
3,1,26.77,0
4,1,171.56,0
4,1,48.55,0
4,1,48.77,0
8,1,49.79,0
2,1,193.72,0
2,1,66.9,0
5,1,94.02,0
1,1,20.79,0
2,1,196.08,0
1,1,78.46,0
2,1,57.74,0
10,1,166.97,0
6,1,130.15,0
3,1,87.38,0
4,1,23.99,0
3,1,25.59,0
4,1,107.96,0
4,1,98.57,0
2,1,41.98,0
1,1,28.98,0
3,1,58.37,0
4,1,47.98,0
3,1,23.99,0
5,1,35.3,0
2,1,23.98,0
7,1,355.97,0
5,1,26.91,0
2,1,38.59,0
4,1,106.19,0
3,1,71.97,0
6,1,5608.4,0
2,1,31.5,0
2,1,63.36,0
1,1,15.18,0
1,1,56.99,0
1,1,32.39,0
2,2,132.59,0
3,1,26.99,0
2,1,26.47,0
4,1,281.75,0
2,1,63.99,0
1,1,628.0,0
1,1,21.59,0
1,1,79.97,0
1,1,29.98,0
5,1,31.38,0
2,1,34.59,0
15,1,64.77,0
5,1,154.89,0
2,1,40.9,0
1,1,39.98,0
1,1,33.19,0
1,1,87.0,0
24,2,328.21999999999997,0
6,2,150.98,0
6,4,472.7,0
1,1,47.97,0
1,1,519.24,0
3,1,24.44,0
1,1,15.76,0
5,1,149.94,0
2,1,221.94,0
1,1,8.99,0
2,1,116.6,0
6,1,31.9,0
1,1,44.77,0
2,1,32.28,0
2,1,27.26,0
1,1,51.96,0
1,1,117.34,0
5,1,35.59,0
3,1,558.61,0
1,1,63.97,0
6,1,1095.86,0
3,1,19.19,0
6,1,122.94,0
5,1,42.59,0
4,2,763.4,0
2,1,85.39,0
2,1,96.59,0
4,2,413.18,0
2,1,79.98,0
1,1,89.07,0
2,1,40.68,0
1,1,35.59,0
3,1,377.2,0
2,2,188.55,0
5,1,185.41,0
1,1,48452.25,3
4,1,143.98,0
3,1,76.37,0
2,1,579.5,0
7,1,58.98,0
8,1,91.43,0
1,1,24.99,0
2,1,42.97,0
1,1,69.57,0
3,1,156.97,0
3,1,34.59,0
5,1,71.95,0
5,1,30.82,0
9,2,401.02,0
1,1,35.19,0
2,1,1155.76,0
5,1,228.85,0
4,1,46.87,0
1,1,37.18,0
5,1,9.4,0
4,1,92.19,0
7,2,150.91,0
5,2,175.3,0
5,1,293.07,0
3,1,267.78,0
2,1,34.84,0
1,1,46.98,0
4,1,35.79,0
17,1,38.94,0
4,1,66.18,0
2,1,114.48,0
4,1,23.68,0
1,1,12.63,0
4,1,40.15,0
6,1,63.58,0
2,1,166.38,0
5,1,26.99,0
1,1,11.99,0
3,1,22.99,0
1,1,24.99,0
2,1,65.58,0
2,1,97.21,0
3,1,142.58,0
2,1,91.34,0
1,1,22.59,0
2,1,70.7,0
1,1,22.59,0
3,1,64.47,0
2,1,81.67,0
3,1,67.97,0
1,1,138.0,0
6,1,23.73,0
7,2,537.98,0
13,3,412.63,0
2,1,35.48,0
2,1,67.96,0
2,1,140.37,0
1,1,77.1,0
1,1,27.99,0
7,1,118.39,0
1,1,68.78,0
2,1,9.97,0
2,1,57.96,0
1,1,58.97,0
12,2,401.05,0
2,1,287.37,0
1,1,225.05,0
1,1,100.99,0
32,6,3994.18,0
1,1,87.96,0
2,1,147.23,0
6,1,87.7,0
2,1,25.18,0
2,1,26.99,0
4,2,115.78,0
4,2,106.96000000000001,0
5,1,39.99,0
11,1,172.73,0
1,1,33.98,0
4,1,30.0,0
1,1,82.54,0
2,1,206.9,0
1,1,68.48,0
1,1,76.8,0
1,1,77.98,0
1,1,21.99,0
1,1,20.0,0
2,1,24.17,0
1,1,93.97,0
3,1,52.79,0
4,1,343.31,0
6,1,129.94,0
8,1,27.38,0
4,1,798.08,0
4,1,35.39,0
1,1,49.07,0
4,2,1937.55,0
3,1,55.17,0
8,1,5314.0,0
3,1,30.58,0
1,1,54.37,0
1,1,67.96,0
6,1,38.39,0
2,1,8.99,0
2,1,45.57,0
2,1,37.69,0
1,1,34.99,0
2,1,28.98,0
1,1,44.18,0
2,1,53.78,0
1,1,105.98,0
4,1,87.31,0
6,1,16032.75,3
3,2,934.15,0
1,1,53.58,0
4,2,53.38,0
2,1,243.28,0
1,1,392.52,0
1,1,62.43,0
2,1,83.96,0
1,1,24.99,0
1,1,20.59,0
1,1,47.78,0
1,1,5.99,0
1,1,29.49,0
2,1,83.99,0
1,1,62.96,0
1,1,13.79,0
3,1,169.97,0
3,1,133.52,0
6,1,31.0,0
2,1,87.26,0
1,1,89.74,0
5,1,331.2,0
1,1,137.05,0
4,1,20.99,0
1,1,96.99,0
4,1,22.99,0
2,1,39.46,0
5,1,84.58,0
1,1,23.99,0
1,1,67.46,0
1,1,44.93,0
5,1,99.13,0
2,1,111.95,0
4,1,65.99,0
15,3,127.91,0
2,1,58.7,0
2,1,54.58,0
2,1,40.59,0
1,1,28.9,0
49,1,14.99,0
5,1,36.21,0
5,1,112.94,0
4,3,550.64,0
4,1,58.82,0
5,1,85.92,0
2,1,87.0,0
5,1,74.03,0
2,1,28.9,0
4,1,20.59,0
1,1,93.97,0
1,1,21.99,0
6,1,14.99,0
5,1,42.98,0
2,1,16.98,0
8,1,124.38,0
5,1,48.96,0
22,2,92.61,0
1,1,24.99,0
7,1,62.99,0
1,1,116.93,0
1,1,18.99,0
1,1,98.97,0
7,1,93.88,0
3,1,1416.06,0
1,1,10.95,0
9,1,25.99,0
4,2,534.79,0
1,1,86.99,0
2,1,21.19,0
5,1,88.99,0
2,1,15.99,0
2,1,22.99,0
5,2,700.22,0
2,1,47.27,0
2,1,26.98,0
3,1,74.96,0
15,2,727.38,0
1,1,98.35,0
1,1,34.78,0
1,1,515.37,0
3,1,43.17,0
1,1,9.99,0
1,1,109.65,0
1,1,32.67,0
1,1,131.93,0
2,1,31.39,0
3,1,18.99,0
3,1,36.98,0
3,1,382.85,0
5,1,84.14,0
6,1,221.5,0
11,1,82.99,0
6,2,364.0,0
2,1,84.39,0
1,1,45.7,0
2,1,125.78,0
1,1,21.99,0
2,1,51.99,0
2,1,103.96,0
1,1,61.01,0
1,1,70.55,0
3,1,22.29,0
4,1,49.83,0
2,1,19.99,0
8,2,207.95,0
4,1,32.57,0
10,1,218.0,0
1,1,46.79,0
7,2,429.25,0
3,1,66.89,0
2,1,51.37,0
3,1,36.98,0
2,1,19.59,0
1,1,116.18,0
6,1,38.58,0
1,1,46.97,0
10,2,104.58,0
1,1,93.95,0
1,1,106.0,0
1,1,151.98,0
6,2,199.87,0
6,1,68.99,0
2,1,328.25,0
2,1,56.0,0
1,1,13.39,0
2,1,20.99,0
2,1,166.75,0
5,2,166.09,0
6,1,19.89,0
2,1,12.79,0
6,2,473.1,0
7,3,671.53,0
7,2,89.22,0
2,1,98.97,0
2,1,160.8,0
3,1,30.0,0
6,1,21.99,0
8,1,180.88,0
1,1,50.38,0
1,1,67.95,0
3,1,13.63,0
4,2,188.6,0
4,1,63.96,0
3,1,32.99,0
1,1,20.99,0
1,1,54.96,0
1,1,18.43,0
1,1,32.99,0
1,1,32.99,0
2,1,103.7,0
13,1,26.99,0
5,1,215.0,0
5,1,69.95,0
2,1,31.14,0
2,1,53.99,0
1,1,26.74,0
3,1,47.58,0
3,1,22.98,0
4,2,113.72999999999999,0
3,1,12.98,0
4,2,122.32,0
1,1,20.99,0
1,1,20.99,0
2,1,14.99,0
1,1,17.99,0
1,1,38.28,0
1,1,276.6,0
1,1,27.98,0
1,1,61.07,0
3,1,51.8,0
3,1,139.35,0
1,1,37.49,0
1,1,32.68,0
3,1,35.78,0
3,1,30.46,0
1,1,104.77,0
3,1,81.99,0
12,1,403.0,0
8,1,26.89,0
2,1,12.97,0
3,1,109.8,0
2,1,29.0,0
2,1,41.59,0
2,2,79.73,0
1,1,139.89,0
1,1,18.99,0
4,1,24.49,0
1,1,53.98,0
2,1,17.28,0
2,1,20.97,0
3,1,1358.09,0
3,1,22.99,0
1,1,43.13,0
2,1,21.59,0
4,1,32.98,0
2,1,198.48,0
2,1,16.19,0
9,2,572.85,0
1,1,26.99,0
1,1,6.99,0
5,2,65.98,0
1,1,51.79,0
9,1,27.99,0
1,1,1181.79,0
2,1,127.44,0
4,1,201.9,0
3,1,42.93,0
8,1,52.79,0
1,1,26.98,0
3,1,33.98,0
1,1,60.99,0
4,1,34.39,0
2,1,50.79,0
1,1,27.99,0
3,1,308.08,0
1,1,101.97,0
1,1,59.55,0
7,1,226.01,0
3,1,654.0,0
6,1,19.19,0
2,1,83.93,0
1,1,9.98,0
2,1,48.79,0
1,1,29.99,0
4,1,29.98,0
4,1,203.8,0
5,1,67.36,0
8,1,85.99,0
1,1,44.76,0
5,2,74.65,0
2,1,122.99,0
1,1,20.59,0
2,1,45.98,0
3,1,114.15,0
1,1,46.39,0
10,1,18.99,0
5,1,59.22,0
3,1,285.3,0
2,1,13.99,0
13,3,204.54,0
1,1,18.94,0
2,1,37.78,0
2,1,108.15,0
7,1,30.98,0
3,1,275.42,0
1,1,49.03,0
1,1,20.99,0
2,1,87.99,0
3,1,43.98,0
2,1,18.19,0
1,1,28.97,0
1,1,19.98,0
13,2,479.72,0
1,1,76.62,0
7,1,239.42,0
10,1,152.74,0
2,1,16.99,0
3,1,29.79,0
8,2,308.38,0
8,1,54.16,0
2,1,94.2,0
1,1,17.79,0
2,1,36.98,0
1,1,70.38,0
1,1,18.99,0
7,1,120.88,0
1,1,20.7,0
1,1,22.5,0
1,1,200.17,0
2,2,160.52,0
2,1,100.78,0
4,1,1666.74,0
2,1,15.99,0
1,1,31.48,0
6,1,483.6,0
4,1,58.98,0
2,1,41.17,0
7,1,44.99,0
1,1,84.19,0
1,1,30.98,0
1,1,157.7,0
9,2,121.67999999999999,0
6,1,415.65,0
1,1,6.98,0
4,1,22.97,0
23,1,70.18,0
1,1,23.38,0
3,1,112.36,0
5,1,46.57,0
8,1,40.18,0
15,5,307.01,0
2,1,45.17,0
3,1,24.49,0
2,1,36.98,0
2,1,30.98,0
1,1,43.99,0
7,1,53.79,0
1,1,19.99,0
28,7,4415.03,0
1,1,73.8,0
2,1,74.77,0
9,1,52.0,0
7,1,117.12,0
6,2,123.72,0
4,1,216.73,0
2,1,34.38,0
1,1,47.0,0
10,1,136.96,0
2,2,145.98,0
1,1,40.59,0
4,1,43.59,0
1,1,41.19,0
2,1,32.18,0
15,1,27.98,0
3,2,46.19,0
5,1,423.2,0
2,1,32.18,0
22,1,33.56,0
1,1,27.99,0
2,1,200.24,0
1,1,272.7,0
4,1,44.16,0
1,1,9.59,0
4,1,19.59,0
7,1,90.5,0
2,1,20.97,0
7,1,22.19,0
3,1,495.4,0
1,1,22.96,0
3,1,45.79,0
8,2,194.69,0
1,1,200.55,0
4,1,141.32,0
2,1,19.97,0
4,1,23.19,0
1,1,15.0,0
1,1,127.18,0
3,1,45.19,0
3,1,85.99,0
2,1,465.05,0
1,1,199.88,0
3,1,226.68,0
2,1,31.99,0
1,1,53.46,0
10,2,400.31,0
1,1,23.99,0
3,1,21.59,0
1,1,25.54,0
14,1,83.98,0
9,1,28.55,0
1,1,199.95,0
4,2,565.87,0
2,1,59.75,0
1,1,25.99,0
3,1,191.18,0
2,1,25.99,0
1,1,85.25,0
3,1,21.79,0
4,1,32.38,0
2,1,81.97,0
7,1,25.45,0
8,1,162.37,0
19,1,42.91,0
4,2,57.209999999999994,0
2,1,67.91,0
1,1,19.99,0
3,1,38.39,0
2,1,46.48,0
3,1,39.38,0
3,2,141.16,0
1,1,138.96,0
1,1,26.58,0
2,1,15.37,0
2,1,21.19,0
8,1,22.99,0
6,2,1009.5799999999999,0
1,1,43.98,0
3,1,143.67,0
2,1,228.74,0
2,1,36.5,0
5,1,349.43,0
2,1,23.99,0
4,1,16.45,0
3,1,36.19,0
1,1,53.95,0
1,1,128.97,0
1,1,70.97,0
6,2,298.61,0
1,1,24.99,0
1,1,84.74,0
2,1,14.6,0
4,1,19.39,0
2,1,25.99,0
6,1,27.36,0
4,1,27.98,0
3,1,1292.26,0
5,1,380.96,0
2,1,24.98,0
2,1,43.59,0
2,1,107.48,0
8,1,16.99,0
4,1,59.75,0
2,1,57.17,0
1,1,98.2,0
3,1,2.99,0
4,1,52.97,0
10,5,3285.28,0
2,1,24.99,0
2,1,40.98,0
3,1,462.1,0
1,1,15.59,0
3,3,161.73000000000002,0
2,1,23.98,0
4,1,146.57,0
2,2,119.86,0
2,1,94.97,0
1,1,66.52,0
2,1,20.59,0
4,2,612.67,0
3,1,43.37,0
1,1,106.73,0
2,1,306.5,0
5,1,28.99,0
5,1,38.86,0
1,1,353.04,0
2,1,216.75,0
1,1,11.19,0
2,1,29.98,0
1,1,25.99,0
7,2,345.61,0
1,1,24.99,0
1,1,44.96,0
1,1,777.29,0
2,1,43.83,0
1,1,18.99,0
1,1,58.96,0
1,1,24.19,0
9,1,511.5,0
1,1,34.39,0
4,1,28.99,0
1,1,22.18,0
2,1,533.95,0
1,1,117.96,0
2,1,42.99,0
1,1,141.07,0
13,4,103.66,0
1,1,41.86,0
5,1,17.99,0
5,1,116.98,0
1,1,61.32,0
2,1,52.97,0
1,1,38.98,0
3,1,80.85,0
1,1,185.12,0
1,1,72.7,0
13,2,351.63,0
3,1,111.13,0
1,1,44.99,0
1,1,16.5,0
2,2,354.0,0
14,1,26.37,0
6,1,243.0,0
1,1,19.99,0
3,1,23.49,0
3,1,10.99,0
3,1,671.8,0
2,2,98.58,0
4,1,37.68,0
2,1,145.91,0
3,1,61.99,0
1,1,161.98,0
3,1,36.59,0
2,1,27.03,0
8,1,36.02,0
5,2,477.03000000000003,0
1,1,35.24,0
2,1,30.19,0
1,1,35.99,0
2,1,37.98,0
4,1,13939.4,3
2,1,44.98,0
2,1,116.17,0
1,1,142.71,0
1,1,284.33,0
3,1,184.81,0
7,1,28.57,0
1,1,19.19,0
3,1,4013.56,0
1,1,28.29,0
3,1,35.78,0
5,1,49.98,0
2,1,112.96,0
1,1,59.0,0
5,2,80.7,0
4,1,400.86,0
1,1,87.52,0
17,2,168.5,0
6,2,215.15,0
2,1,36.78,0
2,1,151.11,0
1,1,198.42,0
1,1,113.18,0
2,1,73.94,0
1,1,58.58,0
1,1,172.08,0
2,1,19.95,0
6,1,54.64,0
2,1,72.99,0
8,1,53.79,0
1,1,24.49,0
5,1,33.97,0
3,1,128.9,0
2,1,335.0,0
4,1,164.43,0
1,1,40.94,0
2,1,79.67,0
1,1,31.99,0
2,1,37.77,0
2,1,46.99,0
3,1,20.99,0
1,1,31.97,0
4,1,21.99,0
1,1,96.99,0
4,1,43.55,0
1,1,15.59,0
1,1,104.4,0
1,1,42.19,0
17,1,537.1,0
3,1,132.85,0
3,1,40.59,0
2,1,15.39,0
7,1,165.38,0
5,1,748.27,0
3,1,33.78,0
3,1,35.99,0
3,1,32.78,0
1,1,39.45,0
4,1,793.65,0
3,1,287.0,0
2,1,35.98,0
1,1,465.5,0
1,1,31.98,0
1,1,49.76,0
4,1,55.99,0
2,1,52.95,0
1,1,19.99,0
10,1,36.02,0
1,1,10.99,0
1,1,25.96,0
1,1,60.98,0
4,1,195.94,0
2,1,28.36,0
1,1,16.98,0
1,1,49.48,0
4,1,35.98,0
3,2,425.45000000000005,0
2,1,52.27,0
1,1,47.79,0
2,1,21.98,0
2,1,43.1,0
1,1,39.96,0
4,1,56.13,0
1,1,234.94,0
12,1,26.99,0
1,1,93.97,0
12,1,98.86,0
3,2,95.39,0
1,1,38.38,0
7,2,113.37,0
1,1,17.19,0
2,1,39.59,0
2,1,30.94,0
2,2,69.66999999999999,0
1,1,103.58,0
4,1,50.96,0
3,1,25.88,0
2,1,23.99,0
1,1,77.76,0
3,1,31.38,0
4,1,49.98,0
4,1,38.97,0
1,1,33.98,0
18,1,49.79,0
8,2,533.0,0
21,1,147.92,0
1,1,82.46,0
1,1,45.96,0
6,1,89.98,0
4,1,62.99,0
1,1,17.99,0
2,1,55.29,0
5,1,37.09,0
1,1,32.98,0
2,1,28.92,0
1,1,63.97,0
4,1,109.57,0
1,1,27.78,0
2,1,28.99,0
2,1,67.47,0
2,1,74.72,0
1,1,75.7,0
9,3,104.29,0
2,1,7.98,0
1,1,188.95,0
4,1,35.98,0
2,1,74.55,0
1,1,10.99,0
1,1,60.37,0
1,1,12.79,0
2,1,322.14,0
11,1,179.32,0
1,1,26.98,0
2,1,50.43,0
4,1,122.98,0
2,1,36.98,0
2,1,39.08,0
4,2,124.75,0
2,1,106.99,0
5,2,87.83,0
2,1,422.5,0
4,1,54.54,0
9,2,99.94,0
5,1,18.4,0
1,1,103.54,0
3,1,11.39,0
3,1,14.69,0
11,1,37.33,0
5,1,105.99,0
2,1,61.99,0
2,1,16.99,0
4,1,308.54,0
1,1,34.19,0
1,1,43.99,0
1,1,28.47,0
2,1,45.98,0
4,1,121.98,0
1,1,22.99,0
6,1,48.21,0
3,1,22.99,0
4,1,24.78,0
2,2,297.89,0
5,1,77.71,0
1,1,75.38,0
1,1,18.58,0
4,1,61.17,0
1,1,11.97,0
2,1,36.98,0
1,1,33.98,0
1,1,33.47,0
1,1,25.99,0
6,1,137.37,0
2,1,49.97,0
1,1,66.99,0
1,1,28.97,0
2,1,56.99,0
4,1,84.97,0
2,1,156.84,0
1,1,16.19,0
4,2,139.72,0
8,2,829.5,0
4,1,25.99,0
2,1,197.84,0
4,2,1530.31,0
1,1,21.99,0
2,1,18.99,0
4,1,47.79,0
4,1,78.18,0
1,1,33.01,0
3,1,820.66,0
4,1,1155.6,0
5,1,37.09,0
2,1,68.99,0
6,1,11.9,0
1,1,37.67,0
5,1,36.59,0
5,3,109.35,0
7,1,745.38,0
1,1,19.99,0
3,1,35.99,0
3,1,108.55,0
5,2,334.81,0
4,1,88.3,0
5,2,276.71999999999997,0
3,1,83.17,0
2,1,28.18,0
2,1,82.98,0
2,1,15.96,0
2,2,170.83,0
3,1,46.79,0
1,1,69.97,0
1,1,96.9,0
4,1,108.76,0
7,1,64.99,0
4,1,39.0,0
2,1,38.99,0
11,1,23.99,0
8,1,22.99,0
2,1,8.99,0
5,1,31.38,0
2,2,86.32,0
2,1,17.99,0
2,1,133.96,0
1,1,68.18,0
5,1,236.99,0
2,1,26.0,0
3,1,77.99,0
1,1,29.48,0
1,1,107.33,0
2,1,39.18,0
11,1,204.47,0
1,1,29.99,0
4,1,26.98,0
2,1,84.98,0
2,1,4.47,0
1,1,52.79,0
2,1,32.86,0
1,1,143.01,0
2,1,620.7,0
3,1,1563.18,0
1,1,475.12,0
3,1,36.17,0
1,1,28.49,0
3,1,12.5,0
1,1,64.29,0
2,1,52.77,0
3,1,485.3,0
3,1,64.78,0
10,1,46.18,0
5,2,43.36,0
1,1,24.19,0
6,1,81.36,0
5,1,21.58,0
2,1,70.93,0
1,1,114.36,0
2,1,116.42,0
1,1,22.99,0
1,1,45.08,0
9,1,66.56,0
4,1,53.79,0
7,1,62.69,0
2,1,58.36,0
18,1,31.97,0
1,1,20.99,0
4,1,27.19,0
4,1,72.76,0
1,1,20.99,0
3,1,45.79,0
1,1,34.59,0
2,1,95.1,0
1,1,48.78,0
1,1,44.99,0
1,1,20.19,0
2,1,87.86,0
2,1,39.59,0
1,1,27.27,0
2,1,77.57,0
2,1,104.53,0
7,1,17.38,0
2,1,22.99,0
11,1,68.56,0
4,1,1127.8,0
6,1,47.27,0
8,1,95.85,0
4,1,25.98,0
3,1,30.18,0
3,1,424.0,0
4,1,78.67,0
3,1,44.18,0
1,1,29.97,0
1,1,766.14,0
2,1,65.97,0
4,2,66.98,0
11,1,17.49,0
1,1,45.98,0
4,2,81.53999999999999,0
1,1,27.18,0
1,1,20.29,0
5,1,183.45,0
4,1,21.19,0
4,1,31.27,0
1,1,149.56,0
9,1,503.9,0
4,1,53.17,0
1,1,80.98,0
1,1,16.99,0
6,1,28.38,0
3,2,183.57,0
1,1,20.19,0
1,1,8.49,0
7,2,111.93,0
13,1,116.61,0
3,1,10.98,0
18,1,79.98,0
4,1,185.67,0
2,1,221.56,0
5,1,43.48,0
1,1,22.99,0
7,2,170.95999999999998,0
3,1,364.35,0
2,1,24.99,0
3,1,25.26,0
1,1,79.77,0
2,1,98.93,0
6,3,774.4000000000001,0
5,1,47.98,0
3,1,124.56,0
2,1,106.99,0
1,1,197.83,0
1,1,30.18,0
1,1,28.99,0
3,1,367.51,0
1,1,45.98,0
1,1,55.44,0
2,1,292.19,0
3,1,191.77,0
1,1,45.98,0
4,1,90.97,0
3,1,38.39,0
1,1,34.98,0
8,1,40.85,0
1,1,21.99,0
1,1,51.41,0
3,1,107.0,0
1,1,25.99,0
1,1,42.66,0
1,1,32.98,0
3,1,55.37,0
2,1,41.57,0
4,1,71.74,0
3,1,83.99,0
2,1,18.99,0
2,1,82.99,0
2,1,50.78,0
2,1,25.99,0
3,1,114.61,0
12,1,50.96,0
2,1,80.99,0
2,1,17.99,0
3,1,48.09,0
1,1,17.59,0
13,1,70.18,0
5,1,35.74,0
1,1,17.99,0
2,1,122.63,0
6,1,36.08,0
1,1,106.94,0
5,2,1386.65,0
2,1,9.99,0
1,1,51.29,0
2,1,133.13,0
4,1,38.49,0
7,2,246.76,0
1,1,33.22,0
2,1,20.99,0
2,1,206.15,0
10,1,13.96,0
1,1,324.6,0
1,1,38.78,0
2,1,18.99,0
10,1,45.57,0
1,1,33.55,0
2,1,27.97,0
3,1,65.36,0
1,1,29.49,0
3,1,18.59,0
9,1,45.16,0
1,1,61.98,0
1,1,78.13,0
2,1,82.96,0
5,1,300.1,0
1,1,99.41,0
1,1,46.0,0
2,1,69.56,0
4,1,163.98,0
7,1,109.92,0
1,1,6.97,0
1,1,26.9,0
2,1,39.67,0
3,1,176.61,0
1,1,75.18,0
5,1,45.79,0
3,2,39.18,0
2,1,87.2,0
3,1,27.19,0
2,1,7.98,0
1,1,26.99,0
2,1,70.31,0
11,1,47.97,0
10,2,120.38,0
1,1,86.97,0
3,1,128.56,0
6,2,756.68,0
1,1,56.23,0
1,1,33.63,0
2,1,188.84,0
1,1,73.96,0
1,1,45.79,0
5,1,19.39,0
1,1,44.98,0
8,1,27.77,0
5,2,104.29,0
1,1,35.39,0
9,1,92.99,0
2,1,481.0,0
1,1,56.97,0
10,1,81.98,0
1,1,13.99,0
3,1,52.95,0
5,1,18.6,0
1,1,97.06,0
7,1,82.19,0
3,1,55.97,0
6,1,96.95,0
2,1,76.97,0
1,1,33.99,0
40,15,16866.73,3
1,1,56.07,0
3,1,44.98,0
2,1,69.36,0
3,1,36.98,0
1,1,35.19,0
4,2,77.95,0
1,1,38.39,0
6,1,32.62,0
4,1,77.72,0
1,1,27.99,0
2,1,43.42,0
7,1,39.79,0
1,1,33.99,0
3,1,168.7,0
1,1,35.59,0
5,1,77.56,0
6,2,83.18,0
3,1,29.98,0
1,1,16.98,0
8,2,137.53,0
1,1,60.14,0
6,1,50.86,0
1,1,132.97,0
2,1,179.64,0
1,1,53.79,0
1,1,86.99,0
2,1,90.14,0
2,1,35.59,0
2,1,699.12,0
1,1,68.96,0
3,1,96.58,0
2,1,83.57,0
1,1,40.97,0
2,1,35.62,0
2,1,402.46,0
1,1,35.54,0
2,1,52.79,0
1,1,65.66,0
1,1,22.48,0
1,1,17.99,0
2,1,236.06,0
3,2,92.56,0
2,1,4.49,0
8,1,4013.08,0
2,1,40.49,0
3,1,22.04,0
6,1,239.57,0
2,1,722.58,0
33,3,371.48,0
2,1,71.27,0
1,1,94.44,0
1,1,23.18,0
4,1,51.43,0
3,1,164.17,0
7,4,238.76,0
2,1,52.75,0
1,1,54.76,0
15,1,438.3,0
2,1,46.99,0
6,1,70.77,0
3,1,225.81,0
1,1,80.96,0
5,1,23.99,0
2,1,25.99,0
2,1,18.59,0
3,1,75.42,0
1,1,81.47,0
4,1,24.99,0
2,1,16.59,0
13,1,34.96,0
1,1,124.76,0
1,1,60.0,0
2,1,32.99,0
2,1,54.98,0
1,1,29.98,0
1,1,34.99,0
1,1,231.66,0
5,1,60.7,0
1,1,28.99,0
6,1,452.0,0
12,3,986.74,0
5,1,410.15,0
6,1,11.98,0
2,1,13.96,0
5,1,88.17,0
2,1,53.79,0
2,1,148.77,0
4,1,37.18,0
5,1,85.27,0
2,1,104.25,0
3,1,57.99,0
1,1,114.56,0
2,1,448.0,0
7,1,82.09,0
2,1,203.98,0
1,1,69.66,0
1,1,74.58,0
4,1,61.48,0
1,1,28.9,0
2,1,9.49,0
1,1,21.29,0
1,1,25.77,0
5,1,113.98,0
17,2,1199.06,0
3,1,15.97,0
1,1,44.97,0
3,1,57.94,0
3,1,143.72,0
8,2,35.8,0
1,1,86.19,0
2,1,117.97,0
1,1,133.95,0
1,1,73.19,0
2,1,61.94,0
2,1,157.25,0
1,1,130.37,0
4,1,115.75,0
2,1,66.95,0
1,1,119.65,0
5,1,123.99,0
6,1,33.19,0
1,1,41.99,0
10,2,121.53,0
2,1,37.98,0
4,1,24.99,0
1,1,190.98,0
2,1,101.93,0
1,1,17.96,0
1,1,21.17,0
18,3,2525.67,0
5,2,74.99000000000001,0
1,1,49.11,0
2,1,24.47,0
2,1,22.05,0
2,1,59.98,0
3,1,3880.26,0
2,1,60.99,0
3,1,76.99,0
2,1,31.98,0
3,1,134.51,0
2,1,17.95,0
3,1,17.99,0
3,1,128.99,0
2,1,26.49,0
1,1,41.85,0
3,1,25.99,0
12,1,58.96,0
1,1,171.95,0
5,3,262.78,0
1,1,23.02,0
1,1,59.98,0
3,1,106.98,0
4,1,120.97,0
2,1,10.48,0
3,1,31.02,0
3,1,95.12,0
4,1,67.99,0
1,1,26.99,0
4,1,69.08,0
2,1,110.69,0
4,1,282.7,0
2,1,43.98,0
2,1,179.01,0
1,1,16.99,0
4,1,33.11,0
2,1,26.99,0
4,1,49.37,0
1,1,128.91,0
14,4,323.16,0
6,3,273.15999999999997,0
3,1,30.99,0
3,1,37.3,0
1,1,338.91,0
1,1,19.99,0
3,1,28.19,0
2,1,43.97,0
2,1,96.95,0
14,1,257.65,0
1,1,237.37,0
