visit_Cnt,buy_Cnt,total_Revenue
4,1,49.37
1,1,128.91
14,4,323.16
6,3,273.15999999999997
3,1,30.99
3,1,37.3
1,1,338.91
1,1,19.99
3,1,28.19
2,1,43.97
2,1,96.95
14,1,257.65
1,1,237.37
3,1,125.21
4,1,88.99
6,1,57.99
2,1,40.73
2,1,71.25
1,1,287.78
2,1,64.99
2,1,917.5
2,1,19.99
2,1,28.99
1,1,161.47
3,1,35.88
1,1,27.18
2,1,67.99
4,1,279.88
3,1,63.99
3,1,22.99
3,1,15.07
2,2,217.26
1,1,16.59
3,1,31.19
1,1,14.98
6,1,16.99
1,1,41.98
11,4,1300.8899999999999
1,1,400.89
11,1,18.99
3,1,179.91
3,1,14.97
2,1,62.57
12,1,66.94
6,3,163.83
1,1,28.99
8,1,1057.78
1,1,18.29
1,1,158.98
4,1,180.6
9,1,414.49
1,1,15.42
3,1,20.19
1,1,38.28
1,1,16.58
4,1,209.94
1,1,47.85
6,1,62.98
2,1,43.17
2,2,344.53000000000003
2,1,130.75
2,1,61.99
2,1,121.98
1,1,16.59
3,1,57.24
5,1,13.99
1,1,20.19
7,1,53.21
3,1,106.77
18,1,130.94
1,1,26.19
4,1,23.0
1,1,38.98
3,1,62.56
6,1,313.48
3,1,49.79
5,1,66.56
2,1,22.99
1,1,21.46
2,1,24.59
1,1,163.9
4,1,120.53
3,1,48.06
4,1,164.98
2,1,49.98
6,1,8.98
2,1,46.99
10,1,31.08
6,1,35.38
2,1,30.98
2,1,36.59
4,1,856.4
4,2,286.39
1,1,228.75
1,1,24.99
4,1,33.34
1,1,61.99
2,1,25.98
2,1,50.43
15,1,214.94
4,1,22.59
5,1,98.95
3,1,242.53
1,1,46.47
7,1,37.49
2,1,71.18
7,1,49.21
1,1,36.94
1,1,85.96
1,1,37.59
1,1,70.38
1,1,18.99
1,1,25.99
2,1,35.88
3,2,209.87
1,1,38.99
6,1,31.99
2,1,82.81
1,1,9.99
10,1,198.47
1,1,62.96
2,1,28.88
6,1,23.99
6,1,41.38
3,1,81.95
2,1,23.19
1,1,44.18
1,1,271.92
3,1,91.33
2,1,25.49
1,1,46.57
2,1,43.24
3,1,8.49
3,1,78.68
1,1,32.95
1,1,17.74
2,1,1196.51
4,1,87.19
7,1,36.59
3,1,33.25
3,1,33.64
18,1,105.99
4,1,59.34
6,3,3463.41
2,1,45.77
3,1,64.1
1,1,1535.41
3,1,2305.64
3,1,25.99
2,1,131.98
3,1,91.95
3,1,15.59
2,1,70.26
1,1,510.35
1,1,21.99
1,1,57.37
2,1,23.99
2,1,179.63
1,1,50.95
4,1,121.9
1,1,13.98
3,1,214.42
1,1,63.24
1,1,90.04
1,1,25.99
3,1,21.59
3,2,35.02
3,1,121.49
9,1,19.59
3,1,10.56
2,1,165.55
1,1,60.16
1,1,19.99
4,1,222.3
2,1,1078.2
1,1,22.99
1,1,35.39
1,1,36.48
12,1,61.76
1,1,26.38
4,2,909.9
1,1,49.99
1,1,58.98
13,1,65.75
1,1,2.5
1,1,451.7
1,1,28.99
4,1,602.91
2,1,44.2
2,1,9.37
1,1,32.0
1,1,49.47
3,1,58.56
3,1,85.99
1,1,40.59
1,1,34.49
3,1,446.26
3,1,54.57
4,1,67.98
1,1,251.31
4,1,24.7
1,1,68.58
9,3,427.49
1,1,332.75
3,1,33.89
2,1,27.09
3,1,120.12
1,1,17.59
3,1,105.99
5,1,139.81
1,1,49.0
3,1,467.6
1,1,22.19
5,1,23.99
4,1,19.19
3,1,76.12
2,1,121.39
1,1,73.78
3,1,77.76
1,1,180.85
1,1,39.59
5,1,16.59
3,1,85.57
2,1,41.99
3,1,34.21
2,1,56.98
10,1,61.58
5,1,53.77
1,1,22.99
1,1,227.8
4,1,119.83
1,1,373.36
2,2,63.97
3,1,13.99
11,2,190.14
1,1,33.4
3,1,58.36
2,1,59.38
4,2,134.08
1,1,24.99
4,1,295.4
1,1,31.99
2,1,68.88
4,1,27.4
1,1,136.36
1,1,5.99
1,1,30.98
1,1,2.99
2,1,186.29
2,1,26.6
2,1,97.0
2,1,26.99
7,1,27.56
2,1,79.41
3,2,268.22
2,1,20.59
6,1,61.97
1,1,620.3
2,1,392.89
2,1,978.59
1,1,33.4
2,1,159.97
5,1,28.18
2,1,1310.59
8,4,381.97
1,1,16.19
18,2,230.48000000000002
6,1,104.99
1,1,168.34
4,1,49.55
2,1,26.36
3,1,641.75
10,1,25.99
3,1,18.79
5,1,100.67
6,1,88.99
5,3,194.73000000000002
3,1,53.11
14,4,5972.1900000000005
1,1,41.59
3,1,100.0
1,1,50.08
2,1,82.57
2,1,10.99
5,1,192.98
5,2,126.07
1,1,41.77
2,2,261.18
1,1,258.9
8,2,952.7
1,1,125.8
5,1,111.27
6,1,37.16
8,2,291.37
1,1,25.99
9,2,700.64
2,1,52.78
1,1,59.0
6,1,61.97
25,11,6215.5199999999995
1,1,118.97
2,1,101.78
6,1,6.99
1,1,24.19
6,2,15.98
2,1,80.79
2,1,35.59
1,1,22.99
1,1,18.99
25,2,35.95
4,1,23.99
1,1,39.99
1,1,50.79
1,1,70.35
1,1,120.37
1,1,68.76
2,1,28.48
1,1,266.75
2,1,102.77
6,1,63.99
6,1,78.9
2,1,46.98
1,1,70.18
3,1,62.16
4,1,243.5
8,1,56.71
1,1,10.98
1,1,15.63
1,1,184.76
1,1,83.29
1,1,45.44
8,1,19.99
1,1,36.19
2,1,142.75
1,1,5.5
3,1,54.28
2,1,18.99
1,1,56.01
1,1,77.03
4,1,29.15
1,1,38.97
8,2,367.0
4,3,206.69
2,1,19.99
2,1,86.56
6,2,56.04
1,1,19.99
1,1,27.19
1,1,73.44
5,1,427.4
5,1,70.52
2,1,85.99
1,1,32.9
1,1,13.19
6,1,17.99
5,1,273.72
3,1,17.59
1,1,625.1
6,1,172.33
12,2,2817.58
1,1,107.34
1,1,23.99
1,1,71.99
1,1,5.99
1,1,302.34
2,2,48.15
7,1,44.75
1,1,59.76
1,1,14.97
4,1,425.85
1,1,23.99
2,1,49.95
5,1,29.75
2,1,215.94
3,1,42.78
1,1,42.48
4,1,35.98
9,1,66.98
11,1,48.46
3,1,24.19
2,1,14.97
1,1,16.99
8,1,24.99
6,1,40.97
4,2,110.77000000000001
5,1,15.95
2,1,27.99
15,1,34.71
3,1,21.99
1,1,22.97
3,1,51.98
3,1,49.91
1,1,37.28
4,1,23.99
1,1,34.39
3,1,127.23
2,1,96.95
7,1,44.99
1,1,26.23
2,1,35.58
4,1,111.52
1,1,20.99
1,1,45.77
2,1,15.29
1,1,4.99
5,1,44.05
2,1,169.57
2,1,19.99
2,1,85.08
32,6,1909.57
3,1,1411.56
1,1,52.0
2,1,11.98
1,1,20.49
14,2,1211.72
1,1,45.79
1,1,20.63
3,2,23.59
2,1,30.74
1,1,21.19
81,3,81.16
3,1,84.85
10,1,10.5
1,1,244.13
4,1,42.98
1,1,42.48
3,1,12.96
1,1,37.59
2,1,46.55
1,1,30.49
1,1,25.99
5,1,78.57
3,1,75.42
2,1,29.94
2,1,58.38
15,8,6263.42
2,1,31.01
6,1,100.74
2,1,100.17
1,1,40.38
1,1,237.71
1,1,23.99
1,1,67.36
6,1,39.98
2,1,15.99
2,1,83.51
1,1,256.91
1,1,10.98
29,2,113.52
7,1,82.99
3,1,29.95
3,1,46.98
9,1,20.38
2,1,119.27
4,1,122.97
1,1,131.0
1,1,19.99
3,1,36.18
3,1,70.7
4,1,18.49
2,1,38.91
1,1,67.38
3,1,7003.5
1,1,35.59
6,1,16.37
3,1,42.06
4,1,38.41
4,1,72.95
1,1,11.97
1,1,67.65
1,1,105.99
3,1,102.91
5,1,145.0
3,2,215.61
11,1,11.39
2,1,18.99
6,3,162.74
1,1,19.39
1,1,44.98
4,1,62.99
3,1,269.15
2,1,39.17
2,1,37.76
1,1,39.59
1,1,19.95
1,1,40.94
1,1,38.98
2,1,14.99
1,1,196.83
4,1,267.0
5,1,62.03
2,1,110.45
2,1,144.94
2,1,1371.67
1,1,25.48
6,1,88.99
5,1,125.99
1,1,294.42
3,1,78.18
1,1,44.8
6,3,78.03
1,1,4.99
8,1,105.35
2,1,38.59
3,1,54.27
3,1,66.78
23,3,725.84
1,1,154.43
24,1,119.17
1,1,85.19
6,1,124.6
32,1,128.99
8,1,58.99
3,1,21.19
2,1,40.59
1,1,9.99
1,1,21.99
2,1,26.99
2,1,57.38
1,1,57.55
14,1,18.99
2,1,36.59
4,1,22.98
4,2,586.32
1,1,202.88
8,1,21.99
2,1,323.0
5,1,21.97
7,2,78.34
2,1,87.8
5,1,36.99
2,1,85.91
3,1,65.91
8,1,31.38
3,1,70.37
5,1,55.77
3,2,79.47
1,1,29.78
9,2,146.57999999999998
2,1,48.29
3,2,57.18000000000001
2,1,34.14
2,1,229.85
1,1,66.99
2,1,42.99
4,2,47.769999999999996
2,1,67.59
1,1,12.96
1,1,23.8
1,1,58.98
4,1,181.91
2,1,87.98
1,1,33.5
2,1,246.52
1,1,41.98
4,1,21.99
1,1,52.79
1,1,86.53
1,1,127.97
2,2,589.85
1,1,64.99
2,1,221.55
4,1,155.03
1,1,113.91
2,1,25.99
6,1,127.94
9,1,28.9
6,1,84.99
1,1,103.78
148,1,32.0
8,1,17.99
3,1,6.49
1,1,36.97
9,1,116.77
6,2,462.29
8,3,4016.91
1,1,148.18
2,1,525.0
9,2,91.53999999999999
3,1,143.9
3,1,20.98
1,1,95.38
3,1,42.58
6,1,29.22
4,2,234.13
1,1,28.1
2,2,113.62
1,1,245.86
2,1,47.36
1,1,10.78
6,1,43.98
2,1,34.61
8,1,58.48
7,1,93.74
7,1,103.71
2,1,22.99
2,1,29.99
6,1,18.99
3,1,301.8
4,1,22.38
1,1,43.98
1,1,33.19
11,1,72.18
4,1,76.03
3,1,37.89
2,1,34.98
2,1,33.39
2,1,57.16
7,1,1418.56
1,1,37.0
1,1,56.99
2,1,60.99
2,1,100.95
5,1,47.52
5,1,27.98
4,1,101.51
2,1,19.95
1,1,488.03
4,2,132.51
6,2,98.93
3,1,10.98
1,1,555.2
11,3,2218.1
1,1,199.93
1,1,16.99
10,1,105.57
7,1,224.5
3,1,241.63
1,1,33.97
1,1,5.5
3,1,221.05
4,1,6.99
1,1,15835.560000000001
4,1,94.8
3,1,37.78
3,1,158.97
1,1,27.01
2,1,26.99
1,1,142.36
2,1,42.77
1,1,39.78
5,2,58.59
3,1,32.29
3,1,260.94
3,1,21.46
2,1,119.45
3,1,69.26
1,1,18.19
2,1,47.18
2,1,72.18
1,1,46.98
5,1,48.49
2,1,68.98
3,1,20.39
2,1,57.99
2,1,59.17
1,1,32.3
3,1,81.78
4,2,474.11
5,1,241.97
2,1,201.56
1,1,4.99
1,1,107.95
4,1,36.94
2,1,84.94
14,1,114.53
12,2,3499.38
6,1,129.0
3,1,22.69
1,1,100.99
2,2,29.979999999999997
4,1,68.99
3,1,51.98
1,1,24.99
2,1,23.98
1,1,352.3
4,1,42.98
3,1,67.93
3,1,26.99
8,1,145.93
1,1,65.46
5,3,169.73
6,1,25.48
6,1,175.6
2,1,117.78
3,1,35.98
2,1,1672.84
1,1,68.98
9,2,568.0999999999999
1,1,321.0
4,1,128.22
10,1,25.19
3,1,34.05
1,1,91.48
1,1,20.98
1,1,243.6
8,1,36.98
5,1,52.76
1,1,84.99
1,1,11.99
2,1,124.38
1,1,20.27
10,1,17.99
2,1,18.19
7,1,47.85
6,2,128.53
1,1,25.99
4,1,877.15
5,2,54.379999999999995
11,1,22.99
1,1,36.99
7,1,105.21
3,1,32.95
1,1,30.18
1,1,11.0
1,1,24.97
86,33,2966.88
4,2,178.87
1,1,108.99
4,1,13.99
5,2,1155.6
1,1,25.99
2,1,207.28
1,1,36.28
1,1,22.19
9,1,31.49
1,1,10.88
1,1,24.99
1,1,60.38
1,1,38.39
6,1,23.19
2,1,16.29
3,2,310.0
1,1,10.99
2,1,59.96
4,1,152.67
3,1,74.84
2,1,117.8
1,1,13.98
2,2,325.94
1,1,15.99
2,1,24.19
13,1,570.22
4,1,27.29
1,1,59.99
13,2,155.96
3,1,486.55
4,1,48.97
3,1,156.52
2,1,131.06
3,1,48.56
6,1,127.8
1,1,308.5
1,1,219.06
2,1,37.05
5,1,240.76
1,1,254.49
1,1,25.99
1,1,57.83
3,2,788.1600000000001
1,1,234.87
3,1,10.55
2,1,127.4
6,1,8.59
2,1,35.59
1,1,33.98
9,1,2.99
4,2,115.97999999999999
1,1,47.98
6,1,28.17
2,1,207.82
2,1,99.55
2,1,3.69
2,1,99.69
3,1,120.05
1,1,27.18
1,1,633.1
2,1,86.19
2,1,56.99
2,1,17.99
4,1,67.48
2,1,58.2
1,1,55.39
4,2,131.97
10,1,11.19
1,1,124.89
7,1,37.18
4,1,26.59
2,1,148.7
1,1,56.19
1,1,16.56
2,1,73.98
1,1,33.15
7,1,19.99
5,1,45.97
1,1,155.37
4,1,21.99
8,1,203.11
4,1,20.99
1,1,78.91
5,2,389.46000000000004
1,1,58.93
2,1,21.19
1,1,51.79
2,2,1044.69
1,1,35.59
16,1,146.99
2,1,45.72
2,1,31.78
3,1,28.25
1,1,57.99
1,1,21.99
5,1,56.49
1,1,24.19
4,1,189.84
4,1,76.74
1,1,44.18
1,1,246.77
2,2,118.98
10,2,36.62
1,1,17.98
3,2,517.25
11,1,126.32
4,1,27.0
1,1,38.57
1,1,76.53
4,1,26.98
6,1,4849.6
9,1,115.33
4,1,29.46
3,1,38.0
7,4,1402.2
17,2,284.96
7,1,77.74
1,1,78.92
1,1,21.59
1,1,26.0
2,1,288.85
1,1,91.99
2,1,51.97
3,1,3.2
3,1,50.77
2,2,288.87
1,1,18.99
6,1,63.99
4,1,351.79
1,1,23.97
1,1,33.99
2,2,34.18
1,1,17.19
12,2,2498.95
1,1,34.74
1,1,91.33
3,1,17.49
4,1,168.61
4,1,256.78
12,2,71.78
1,1,138.85
6,1,132.66
1,1,167.0
5,1,18.99
5,1,46.38
3,1,47.37
1,1,29.78
2,1,20.2
1,1,52.97
4,1,41.39
3,1,24.59
6,1,296.5
2,1,62.87
7,1,51.79
1,1,21.29
3,1,331.29
2,1,21.99
1,1,44.98
2,1,20.99
6,1,19.29
1,1,96.38
1,1,20.99
4,1,38.59
3,1,36.18
1,1,31.98
1,1,25.39
2,1,202.88
2,1,21.17
1,1,13.98
1,1,11.99
2,2,109.69
5,1,68.05
9,1,47.1
1,1,106.17
1,1,196.6
9,1,39.59
6,1,2.99
1,1,71.92
5,1,317.76
3,1,34.7
19,1,146.99
2,1,23.59
3,2,102.95
1,1,43.79
2,1,135.92
2,1,55.97
2,1,309.8
11,1,48.97
1,1,43.92
1,1,28.97
1,1,20.98
2,1,84.95
2,1,39.59
15,3,104.85000000000001
1,1,106.99
1,1,71.17
1,1,905.3
4,1,14.59
1,1,38.59
2,1,39.8
4,1,50.79
1,1,65.78
1,1,17.78
1,1,87.5
2,1,37.48
2,1,79.25
1,1,27.99
3,1,18.38
2,1,61.17
5,1,41.38
3,1,246.62
2,1,53.02
1,1,58.9
7,1,45.98
2,2,89.42
3,1,98.36
1,1,52.96
5,1,110.47
1,1,62.99
8,1,47.47
2,1,111.14
3,2,610.2
2,1,3.99
14,1,117.89
2,1,68.96
3,1,89.96
1,1,62.97
3,1,41.17
1,1,40.31
13,2,269.03000000000003
2,2,222.96
1,1,134.96
2,1,27.39
4,1,576.66
4,1,98.97
2,1,27.69
1,1,27.99
1,1,27.88
5,1,717.68
1,1,54.9
4,1,97.36
8,2,42.98
2,1,18.59
1,1,34.38
15,2,110.95
1,1,156.75
7,1,172.1
8,1,28.99
2,2,99.11
2,1,27.99
3,1,66.16
1,1,40.99
5,1,88.99
4,1,91.03
1,1,46.98
11,1,38.31
6,1,229.97
1,1,137.58
3,1,36.88
2,1,35.97
5,1,21.19
2,1,157.91
3,1,64.93
3,1,20.98
1,1,50.96
2,2,320.99
3,1,137.2
5,1,57.18
3,1,23.99
1,1,9.18
1,1,26.99
5,1,84.19
1,1,22.99
2,1,236.45
2,1,140.14
8,2,83.96000000000001
4,2,295.1
2,1,45.61
2,1,2549.0
4,1,62.99
3,1,62.89
4,1,124.99
2,1,104.99
4,1,97.99
3,1,7.83
2,1,312.01
2,1,52.99
8,1,176.09
5,1,20.99
12,1,28.49
5,1,22.99
1,1,32.17
2,1,34.59
1,1,24.38
1,1,39.05
2,1,244.89
3,1,36.59
4,1,212.0
6,1,36.19
7,1,104.33
2,1,60.73
1,1,11.64
5,1,353.61
3,1,24.99
1,1,26.99
1,1,36.49
6,1,31.98
2,1,58.55
5,1,15.89
41,10,4076.96
1,1,37.98
2,1,69.18
2,1,23.99
7,1,47.5
1,1,12.48
2,1,23.77
9,3,529.52
1,1,41.57
2,1,24.98
3,1,38.98
3,1,153.91
3,1,42.94
6,1,31.78
1,1,5.99
4,1,407.07
6,2,60.96
2,1,106.78
2,1,88.66
5,1,121.63
3,1,122.59
2,1,146.9
2,1,53.38
7,3,210.64000000000001
1,1,45.85
3,1,35.18
8,1,10.39
3,1,33.99
2,1,95.47
4,1,94.76
6,1,52.39
3,1,47.98
3,1,48.19
5,1,34.2
3,1,21.49
9,2,1134.33
2,1,15.98
1,1,21.99
6,1,31.82
2,1,51.92
2,1,27.27
1,1,43.99
4,2,61.769999999999996
2,1,21.99
3,1,20.96
1,1,73.0
3,1,161.7
1,1,15.29
4,1,81.18
1,1,85.96
5,1,19.49
4,1,16.99
4,1,22.53
11,1,1306.35
1,1,48.49
7,1,29.15
2,1,65.59
1,1,36.98
1,1,29.98
3,1,47.68
1,1,235.05
6,1,36.0
1,1,13.99
3,1,95.58
1,1,25.98
2,1,20.79
1,1,23.98
1,1,371.9
2,1,27.58
2,1,1455.0
6,1,98.57
1,1,20.5
2,1,29.99
4,1,106.57
1,1,38.77
5,1,34.19
2,1,43.59
2,1,38.98
3,1,70.68
1,1,42.48
3,2,240.39999999999998
14,1,115.45
1,1,36.41
3,1,111.55
1,1,19.99
1,1,120.99
2,2,44.18
1,1,32.99
1,1,40.23
1,1,14.98
1,1,65.99
10,1,25.99
3,1,85.67
3,1,279.91
5,1,38.47
2,1,26.98
3,1,87.54
1,1,31.19
2,1,49.98
1,1,46.37
1,1,52.99
2,1,145.57
4,1,65.85
1,1,62.52
2,1,38.96
1,1,11.99
8,1,47.99
5,1,44.27
4,1,77.14
10,1,46.79
2,1,14.07
8,3,61.97
1,1,44.98
3,1,346.8
1,1,21.99
1,1,10.99
2,1,65.35
6,1,15.96
1,1,652.5
1,1,33.38
2,1,28.69
1,1,23.99
4,1,192.09
1,1,50.95
1,1,46.9
3,1,840.05
6,1,733.2
1,1,77.7
9,3,266.12
2,1,50.79
1,1,71.38
2,1,32.18
4,1,54.56
1,1,29.18
9,1,97.49
3,1,8.19
2,1,86.99
5,1,83.35
2,1,21.59
4,1,49.79
2,1,10.99
5,2,461.33
1,1,51.98
1,1,31.82
2,1,21.99
5,1,59.99
1,1,45.79
1,1,21.18
5,1,76.58
8,2,75.97
3,1,454.5
6,1,86.19
2,1,53.56
6,2,166.69
2,1,19.99
1,1,27.99
7,3,255.73000000000002
4,1,41.47
2,1,38.58
3,1,24.99
1,1,18.98
1,1,45.98
2,1,80.45
1,1,84.92
1,1,17.0
2,1,18.59
2,1,154.76
1,1,18.99
6,3,279.28000000000003
19,1,58.0
7,1,20.59
5,1,87.99
1,1,306.0
1,1,76.66
1,1,26.99
4,1,6.99
1,1,307.34
4,1,520.45
3,1,78.96
1,1,106.76
9,2,99.68
1,1,20.99
3,1,482.4
1,1,173.94
5,1,177.96
3,2,145.32999999999998
2,1,27.47
34,8,4627.8099999999995
2,1,69.98
2,1,52.99
4,1,46.77
3,1,16.19
6,4,782.71
3,1,260.85
4,1,20.99
8,3,1101.62
3,1,37.59
6,1,742.48
1,1,33.28
2,1,53.56
1,1,52.98
1,1,64.97
3,1,124.99
1,1,40.98
3,1,221.7
1,1,146.55
2,1,76.99
11,1,85.41
3,1,35.98
2,1,37.18
5,1,21.99
3,1,27.98
6,1,80.74
1,1,31.82
1,1,54.57
1,1,98.31
6,1,26.88
6,1,39.39
1,1,36.93
1,1,18.96
3,1,28.94
4,2,953.5
3,1,78.99
2,1,72.15
10,1,45.98
5,1,43.99
4,1,51.57
8,3,559.15
1,1,485.1
3,2,2556.79
3,1,36.19
2,1,58.98
2,1,22.99
4,1,36.99
1,1,22.48
2,1,728.88
3,1,49.68
2,1,53.79
3,1,146.31
2,1,25.62
3,1,21.93
1,1,34.58
5,1,103.77
1,1,56.98
1,1,52.79
2,1,134.35
1,1,20.47
1,1,18.99
4,1,45.79
4,1,48.55
1,1,25.99
9,2,178.82
1,1,345.03
1,1,40.59
3,1,568.45
8,1,159.04
7,1,104.3
7,2,62.61
1,1,59.99
2,1,60.47
2,1,209.95
1,1,23.99
2,1,54.36
4,1,24.99
4,1,52.57
2,1,90.77
5,1,60.43
1,1,19.85
15,1,64.21
2,2,64.38
4,1,35.0
1,1,201.52
4,1,846.59
3,1,148.94
1,1,25.38
4,1,57.24
8,1,2877.0
2,1,29.29
2,1,19.44
1,1,61.99
1,1,129.9
10,1,110.38
1,1,20.59
2,1,70.59
2,1,2545.0
6,1,41.26
11,1,53.69
2,1,40.99
1,1,12.39
2,1,19.78
14,1,121.4
1,1,28.49
4,1,18.16
29,2,134.75
1,1,269.85
1,1,155.16
6,1,25.19
4,1,51.0
4,1,23.98
4,1,10.98
1,1,35.79
7,1,41.33
6,1,52.57
3,1,106.19
4,1,221.75
4,1,126.97
4,1,20.99
3,1,59.99
1,1,20.99
3,1,88.98
1,1,35.18
1,1,61.9
2,1,6.15
3,1,86.65
8,2,203.2
2,1,44.97
5,1,498.5
2,1,18.19
5,1,16.79
3,1,30.96
3,1,21.99
2,1,148.77
2,1,164.34
3,2,131.48000000000002
2,1,26.99
1,1,55.95
2,1,64.76
5,1,81.19
1,1,170.16
8,1,44.99
1,1,55.27
3,1,41.99
2,1,55.04
3,1,14.19
3,1,579.8
4,1,4.99
9,2,517.9
1,1,17.99
4,1,152.57
6,1,158.13
1,1,71.75
2,1,21.98
1,1,123.46
3,1,186.46
3,1,63.99
2,1,64.99
4,1,111.6
3,1,468.96
3,1,1021.5
1,1,5730.0
6,1,177.1
1,1,21.99
2,1,50.31
3,1,108.0
7,1,852.81
3,1,107.99
5,1,8.98
3,1,20.99
2,1,254.72
2,1,427.0
1,1,64.59
8,2,329.82
1,1,34.01
2,1,56.53
10,6,793.46
5,1,49.7
3,1,167.48
1,1,113.95
2,1,95.09
3,1,23.99
5,1,40.99
8,2,150.81
4,1,45.95
1,1,98.4
3,2,172.38
2,1,32.98
5,1,72.96
2,1,101.96
2,1,144.44
4,1,53.96
3,1,81.19
1,1,16.41
4,1,90.56
3,1,14.0
2,1,12.39
1,1,125.12
1,1,62.96
1,1,36.98
4,1,72.69
1,1,37.99
4,1,105.59
3,1,112.98
3,1,83.12
14,1,23.99
16,1,227.93
3,1,24.99
1,1,17.99
5,1,82.47
2,1,124.98
2,1,182.9
2,1,336.2
1,1,26.99
2,1,29.99
2,1,67.38
2,1,23.99
1,1,67.06
1,1,16.0
7,1,20.99
1,1,151.57
2,1,43.48
2,1,62.17
2,1,37.63
4,1,13.98
1,1,27.75
1,1,41.59
2,1,81.96
5,1,62.99
1,1,358.6
1,1,80.95
2,1,18.59
1,1,40.59
25,1,33.19
3,1,87.19
2,1,28.19
6,1,28.99
2,1,43.91
12,1,114.75
5,1,7.99
3,1,220.84
1,1,39.59
5,1,45.98
2,1,120.85
18,3,11095.07
1,1,101.24
3,1,29.19
6,1,19.99
11,2,115.63999999999999
5,1,12.84
2,1,209.93
2,1,39.59
6,1,224.38
7,1,51.58
2,1,11.5
1,1,373.04
3,1,200.18
1,1,111.98
1,1,52.37
1,1,41.95
4,2,95.96
2,1,34.38
8,1,16.99
1,1,14.99
8,2,151.14
2,1,27.19
1,1,46.87
3,1,100.99
2,1,318.84
2,1,101.5
3,1,34.47
2,1,22.99
6,1,26.99
1,1,9.98
2,1,27.99
2,1,32.97
7,1,26.99
1,1,102.77
1,1,40.97
1,1,41.18
1,1,21.19
2,1,32.97
1,1,50.97
2,1,30.18
3,1,117.46
1,1,25.99
2,1,198.33
3,1,65.48
2,1,430.64
1,1,54.46
1,1,36.77
6,1,95.99
9,2,139.05
1,1,21.78
1,1,35.58
2,1,108.38
1,1,25.99
1,1,18.98
2,1,42.59
1,1,25.99
3,1,32.48
2,1,67.36
3,1,29.68
6,1,6.99
2,2,283.17
2,1,50.79
15,1,24.97
3,1,71.97
1,1,77.67
1,1,24.98
1,1,114.49
2,1,27.18
2,1,29.93
1,1,77.46
4,1,197.19
2,1,37.14
4,2,281.34000000000003
2,1,19.0
1,1,16.98
4,1,42.99
1,1,47.97
4,1,107.95
5,1,37.18
10,2,71.98
2,1,24.08
2,1,103.35
1,1,22.16
4,1,147.18
3,1,113.07
5,1,15.29
1,1,105.94
2,1,124.79
3,1,19.99
16,2,298.35
3,1,40.1
6,1,118.91
4,1,15.99
4,1,128.98
1,1,18.19
6,1,191.47
1,1,47.76
1,1,66.89
3,1,50.38
8,1,70.22
2,1,108.96
27,6,1896.75
2,1,46.98
12,1,28.96
3,1,56.36
5,1,71.75
4,1,17.99
2,1,19.99
2,1,16.38
9,1,174.91
1,1,25.78
2,1,27.99
3,1,28.75
6,2,200.95999999999998
7,1,45.38
2,1,72.18
4,1,17.78
2,1,11.98
1,1,25.99
1,1,112.93
4,1,176.7
7,1,133.98
1,1,29.99
1,1,57.07
3,1,29.77
2,1,33.18
1,1,59.14
1,1,35.98
2,1,66.35
3,1,47.79
6,2,561.1899999999999
7,3,539.79
1,1,731.82
4,1,64.99
1,1,23.19
8,3,263.35
2,1,729.3
1,1,11.96
2,1,96.32
1,1,19.59
2,1,25.99
1,1,1472.32
1,1,54.46
1,1,34.98
1,1,25.22
3,1,19.26
4,1,20.99
4,1,48.56
4,1,358.82
2,1,5.99
3,1,36.99
5,1,603.4
1,1,75.99
6,1,32.58
1,1,92.96
15,1,28.18
3,2,221.07
2,1,193.6
2,1,27.99
1,1,46.37
15,2,114.9
1,1,29.78
1,1,28.99
2,1,3.99
4,2,131.08
1,1,70.45
3,1,200.6
2,1,12.99
11,1,151.94
1,1,43.94
1,1,12.96
1,1,26430.600000000002
2,1,21.99
1,1,38.96
2,1,35.72
3,1,39.99
10,1,68.97
7,1,50.89
1,1,21.19
1,1,33.98
2,1,62.99
1,1,40.99
1,1,137.53
2,1,278.44
2,1,78.41
1,1,32.99
2,1,23.98
6,2,147.97
3,1,35.98
3,1,41.68
1,1,87.56
4,1,18.99
1,1,69.36
1,1,984.7
4,1,96.23
1,1,210.36
3,1,35.59
1,1,82.44
1,1,164.55
4,1,103.76
2,1,87.54
1,1,19.99
1,1,67.59
3,1,40.94
4,1,301.06
2,1,216.95
2,1,36.99
2,1,45.99
1,1,22.99
3,1,31.37
4,2,1081.08
1,1,34.19
1,1,64.34
1,1,11.99
3,1,40.24
1,1,51.95
4,1,56.99
6,1,97.58
3,1,11.39
1,1,71.98
4,1,117.91
2,1,58.84
5,1,148.97
1,1,123.57
3,1,29.19
4,1,78.33
1,1,75.46
1,1,43.97
13,2,1297.4299999999998
11,1,99.97
5,1,107.99
4,1,35.48
1,1,72.38
4,1,71.98
6,1,63.98
1,1,26.87
1,1,33.47
2,1,33.76
5,1,301.85
2,1,66.52
2,1,71.34
1,1,23.99
1,1,68.1
1,1,19.99
1,1,27.73
3,1,388.75
1,1,10.99
1,1,30.97
1,1,15.96
2,1,61.96
28,4,14604.5
2,1,58.99
1,1,34.78
22,9,7899.35
4,1,112.39
15,1,23.98
2,1,86.99
2,1,22.99
4,1,248.75
4,1,44.98
3,1,9.5
2,1,90.9
1,1,59.34
2,1,158.57
4,2,65.97
